Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [€/MWh],Marginal emission factor [kg CO2eq/kWh]
2021-04-02 05:00:00,2021-04-02 05:15:00,18.723513697073034,0.0,0.047170000000000004,0.0
2021-04-02 05:15:00,2021-04-02 05:30:00,17.848027505446623,0.0,0.047170000000000004,0.0
2021-04-02 05:30:00,2021-04-02 05:45:00,19.940609235318057,0.0,0.047170000000000004,0.0
2021-04-02 05:45:00,2021-04-02 06:00:00,19.29964773755656,0.0,0.047170000000000004,0.0
2021-04-02 06:00:00,2021-04-02 06:15:00,20.2267278998779,0.0,0.053520000000000005,0.0
2021-04-02 06:15:00,2021-04-02 06:30:00,21.74062900432901,0.0,0.053520000000000005,0.0
2021-04-02 06:30:00,2021-04-02 06:45:00,18.390112501533558,0.0,0.053520000000000005,0.0
2021-04-02 06:45:00,2021-04-02 07:00:00,13.299267739898992,0.0,0.053520000000000005,0.0
2021-04-02 07:00:00,2021-04-02 07:15:00,20.55790916305916,0.0,0.06024,0.0
2021-04-02 07:15:00,2021-04-02 07:30:00,15.761958539899076,2.3147601666666673,0.06024,0.0
2021-04-02 07:30:00,2021-04-02 07:45:00,7.641885413488429,11.108376666666668,0.06024,0.0
2021-04-02 07:45:00,2021-04-02 08:00:00,-2.9832802051242258,24.14201166666667,0.06024,0.0
2021-04-02 08:00:00,2021-04-02 08:15:00,-2.417399522508604,24.782173166666656,0.06067,0.0
2021-04-02 08:15:00,2021-04-02 08:30:00,2.6716687565268957,15.494391500000003,0.06067,0.0
2021-04-02 08:30:00,2021-04-02 08:45:00,-1.3545202942364682,22.837739333333328,0.06067,0.0
2021-04-02 08:45:00,2021-04-02 09:00:00,0.9613487072240339,18.350935833333338,0.06067,0.0
2021-04-02 09:00:00,2021-04-02 09:15:00,-15.371252017977433,24.64401633333333,0.05625,0.0
2021-04-02 09:15:00,2021-04-02 09:30:00,0.3793260152545854,25.844582333333335,0.05625,0.0
2021-04-02 09:30:00,2021-04-02 09:45:00,7.067264409503303,23.7147943,0.05625,0.0
2021-04-02 09:45:00,2021-04-02 10:00:00,5.909835739579669,23.31176799999999,0.05625,0.0
2021-04-02 10:00:00,2021-04-02 10:15:00,0.31308235944705776,25.792542166666657,0.048299999999999996,0.0
2021-04-02 10:15:00,2021-04-02 10:30:00,6.009826803942798,28.68162033333334,0.048299999999999996,0.0
2021-04-02 10:30:00,2021-04-02 10:45:00,14.025537759703587,21.606372000000004,0.048299999999999996,0.0
2021-04-02 10:45:00,2021-04-02 11:00:00,4.627352621939877,29.693903999999993,0.048299999999999996,0.0
2021-04-02 11:00:00,2021-04-02 11:15:00,10.93498607213702,21.3613285,0.04911,0.0
2021-04-02 11:15:00,2021-04-02 11:30:00,3.070357302554159,31.13670366666667,0.04911,0.0
2021-04-02 11:30:00,2021-04-02 11:45:00,2.6734392330765813,22.508051833333347,0.04911,0.0
2021-04-02 11:45:00,2021-04-02 12:00:00,0.8895635231100346,38.482859,0.04911,0.0
2021-04-02 12:00:00,2021-04-02 12:15:00,-6.1352480458376055,40.6215411666667,0.05936,0.0
2021-04-02 12:15:00,2021-04-02 12:30:00,3.5947203480452923,36.1793675,0.05936,0.0
2021-04-02 12:30:00,2021-04-02 12:45:00,-4.028375975529079,39.49980616666666,0.05936,0.0
2021-04-02 12:45:00,2021-04-02 13:00:00,-2.3810624005070893,34.60410749999999,0.05936,0.0
2021-04-02 13:00:00,2021-04-02 13:15:00,-3.1252770163531682,36.609387833333344,0.04238,0.0
2021-04-02 13:15:00,2021-04-02 13:30:00,-5.512401923436595,44.088598,0.04238,0.0
2021-04-02 13:30:00,2021-04-02 13:45:00,-22.44792382352379,52.430222166666674,0.04238,0.0
2021-04-02 13:45:00,2021-04-02 14:00:00,-8.848547960955933,35.613761833333335,0.04238,0.0
2021-04-02 14:00:00,2021-04-02 14:15:00,-4.914510084873628,34.51447050000001,0.031,0.0
2021-04-02 14:15:00,2021-04-02 14:30:00,2.1545475095819207,26.60483533333333,0.031,0.0
2021-04-02 14:30:00,2021-04-02 14:45:00,7.748427372460349,21.1689785,0.031,0.0
2021-04-02 14:45:00,2021-04-02 15:00:00,9.36577875834803,22.1859405,0.031,0.0
2021-04-02 15:00:00,2021-04-02 15:15:00,14.692561086890901,18.603489833333338,0.02382,0.0
2021-04-02 15:15:00,2021-04-02 15:30:00,6.95305845503748,20.47271100000001,0.02382,0.0
